"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X20009"	17.4444444444444	4.44444444444444	11.5555555555556	10	11.5555555555556	7.44444444444444	7.33333333333333	9.88888888888889	7.22222222222222	11	10	10
"X20101"	25.8888888888889	16.7777777777778	20.3333333333333	17.5555555555556	21.7777777777778	19	19.2222222222222	17.2222222222222	12.1111111111111	24.5555555555556	19	19
"X20201"	17.4444444444444	10.8888888888889	15.3333333333333	14.6666666666667	14	16.3333333333333	13.2222222222222	21.8888888888889	8.11111111111111	18.1111111111111	15	15
"X20202"	14	10.6666666666667	14.1111111111111	14	11.8888888888889	13.5555555555556	12.7777777777778	20.5555555555556	7.44444444444444	15.8888888888889	13	14
"X20203"	13	10.7777777777778	13.5555555555556	13.3333333333333	11.3333333333333	12.8888888888889	12.4444444444444	25.1111111111111	9.66666666666667	15.5555555555556	14	13
"X20301"	30.4444444444444	28.5555555555556	32	32.5555555555556	35	38.1111111111111	32.5555555555556	21.8888888888889	18.3333333333333	35.6666666666667	31	32
"X20401"	23.2222222222222	14	18.2222222222222	17.8888888888889	21.1111111111111	23.6666666666667	16.3333333333333	16.4444444444444	13	24.2222222222222	19	18
"X20402"	22	15.4444444444444	18.5555555555556	16.4444444444444	20.8888888888889	21.4444444444444	15.5555555555556	14.8888888888889	14.8888888888889	22.2222222222222	18	18
"X20411"	35.5555555555556	16.2222222222222	18.1111111111111	18.1111111111111	27	22.4444444444444	15.3333333333333	18.4444444444444	13	21	21	18
"X20421"	23.6666666666667	13.2222222222222	16.2222222222222	16.6666666666667	15	20.7777777777778	10.5555555555556	16.3333333333333	14.6666666666667	21.7777777777778	17	16
"X20422"	22.8888888888889	10.1111111111111	14.3333333333333	17.5555555555556	18.6666666666667	20.3333333333333	10.4444444444444	15.1111111111111	16.3333333333333	23.2222222222222	17	17
"X20431"	25.2222222222222	18.8888888888889	22.2222222222222	17	27.3333333333333	25.7777777777778	21.1111111111111	18.2222222222222	16.7777777777778	25.2222222222222	22	22
"X20432"	27	17.7777777777778	21.4444444444444	18.2222222222222	27.8888888888889	24.5555555555556	22	14.4444444444444	14.8888888888889	25.2222222222222	21	22
"X20501"	24.2222222222222	9.33333333333333	14.2222222222222	12.5555555555556	17.2222222222222	16.1111111111111	9.66666666666667	27.5555555555556	11.4444444444444	15.3333333333333	16	15
"X20601"	18.3333333333333	4.44444444444444	9.66666666666667	9.77777777777778	10.5555555555556	9.55555555555556	8.55555555555556	13.2222222222222	8.33333333333333	8.66666666666667	10	10
"X30000"	12.2222222222222	13	15	2.11111111111111	7.33333333333333	7.88888888888889	17.4444444444444	5.55555555555556	4.44444444444444	6.44444444444444	9	8
"X30001"	8.55555555555556	7.55555555555556	4.44444444444444	5.33333333333333	7.88888888888889	5.66666666666667	6.33333333333333	11.3333333333333	7.55555555555556	9.66666666666667	7	8
"X30002"	5.44444444444444	6.66666666666667	4	4.33333333333333	7	4.44444444444444	4.22222222222222	4	3.88888888888889	9.33333333333333	5	4
"X30003"	4.44444444444444	6.11111111111111	4.22222222222222	5.22222222222222	7.22222222222222	3.66666666666667	5.11111111111111	4.33333333333333	4.77777777777778	7.33333333333333	5	5
"X30004"	5.55555555555556	7.11111111111111	7.77777777777778	6.33333333333333	7.22222222222222	2.44444444444444	6.66666666666667	7	3.44444444444444	7.88888888888889	6	7
"X30005"	8.22222222222222	12	10	8.33333333333333	9.22222222222222	2.33333333333333	8.33333333333333	12.5555555555556	2.22222222222222	4.22222222222222	8	8
"X30006"	9.33333333333333	9.66666666666667	9.88888888888889	9.77777777777778	10.1111111111111	2.88888888888889	7.77777777777778	14	1.77777777777778	3.66666666666667	8	10
"X30007"	8.77777777777778	9.88888888888889	8.66666666666667	7.55555555555556	8.66666666666667	3.22222222222222	8.11111111111111	10.3333333333333	0.333333333333333	3.55555555555556	7	8
"X30008"	8.33333333333333	8.88888888888889	12	4	7.44444444444444	1.33333333333333	11.7777777777778	9.77777777777778	2.44444444444444	4	7	8
"X30009"	10.3333333333333	10.2222222222222	17	2.77777777777778	7.55555555555556	0.777777777777778	15	15.4444444444444	2.11111111111111	10.1111111111111	9	10
"X30101"	17.8888888888889	14.8888888888889	15	10.3333333333333	16.7777777777778	15.7777777777778	25.1111111111111	15.7777777777778	14.5555555555556	16.3333333333333	16	16
"X30201"	9.11111111111111	11.8888888888889	5	13.5555555555556	11.7777777777778	7.77777777777778	5.66666666666667	6.44444444444444	5.22222222222222	9.66666666666667	9	8
"X30202"	12.5555555555556	13	10.6666666666667	16.6666666666667	12.1111111111111	7.44444444444444	4.77777777777778	6.33333333333333	10.7777777777778	15.5555555555556	11	11
"X30203"	14.3333333333333	14.8888888888889	14.1111111111111	23.1111111111111	12.6666666666667	6.33333333333333	6.33333333333333	6.88888888888889	10.7777777777778	20.8888888888889	13	13
"X30204"	12.7777777777778	15	9.55555555555556	20.8888888888889	11.3333333333333	5.22222222222222	10.1111111111111	7.88888888888889	10	20.3333333333333	12	11
"X30211"	10.2222222222222	18.1111111111111	3.11111111111111	12.1111111111111	10.8888888888889	6.88888888888889	1.44444444444444	7.55555555555556	7.22222222222222	13.2222222222222	9	9
"X30301"	9.11111111111111	9.77777777777778	10.5555555555556	14.2222222222222	17.6666666666667	13	8.22222222222222	14.8888888888889	11.6666666666667	12.5555555555556	12	12
"X30302"	10.2222222222222	11.6666666666667	11.8888888888889	14.8888888888889	18.7777777777778	13.5555555555556	7	13.1111111111111	12.1111111111111	13.5555555555556	13	13
"X30303"	12	16	13.8888888888889	17	23	15.4444444444444	6.11111111111111	13.7777777777778	16.7777777777778	17	15	16
"X30311"	6.55555555555556	6.11111111111111	8	6	9.88888888888889	8.55555555555556	5.33333333333333	8.66666666666667	4.22222222222222	6.33333333333333	7	6
"X30321"	9.88888888888889	16	9.77777777777778	17.3333333333333	10.3333333333333	7.44444444444444	2.55555555555556	5	6.77777777777778	12.6666666666667	10	10
"X30401"	2.55555555555556	3.11111111111111	5	4	4.88888888888889	2.22222222222222	5	5.55555555555556	1.77777777777778	6.44444444444444	4	4
"X30501"	4.66666666666667	14.5555555555556	13.7777777777778	12.5555555555556	8.11111111111111	3.11111111111111	14.1111111111111	1.44444444444444	4.22222222222222	16.8888888888889	9	10
"X30601"	8.44444444444444	19.8888888888889	16.4444444444444	11.6666666666667	13.4444444444444	6.11111111111111	16.2222222222222	11.7777777777778	10.8888888888889	9.22222222222222	12	12
"X30701"	12.3333333333333	16.7777777777778	13.2222222222222	12.3333333333333	16.2222222222222	10.3333333333333	12.3333333333333	15.8888888888889	7.77777777777778	12.4444444444444	13	12
"X30801"	8.22222222222222	12.6666666666667	9.66666666666667	16.6666666666667	8.77777777777778	8	9.88888888888889	6.88888888888889	5.11111111111111	4.22222222222222	9	8
"X4101"	18.6666666666667	5.88888888888889	14	13.8888888888889	15.2222222222222	13.5555555555556	11.7777777777778	8.44444444444444	10.8888888888889	15.2222222222222	13	14
"X4201"	16.1111111111111	3.66666666666667	11.7777777777778	10.8888888888889	13	8.77777777777778	7.66666666666667	8.44444444444444	9.11111111111111	10.4444444444444	10	10
"X4301"	20.7777777777778	7.55555555555556	15.6666666666667	14.5555555555556	21.1111111111111	12.8888888888889	11.3333333333333	16	9.77777777777778	14.7777777777778	14	15
"X4401"	20.4444444444444	8.77777777777778	16.6666666666667	12.3333333333333	11.5555555555556	14.6666666666667	13.1111111111111	11.8888888888889	12.2222222222222	14.7777777777778	14	13
"X4402"	20.4444444444444	6.33333333333333	16.1111111111111	12.8888888888889	14.2222222222222	14.2222222222222	10.5555555555556	12	12.7777777777778	13.2222222222222	13	13
